Place,BAU 2010,BAU 2050,EVs,50MPG,LowCarbonElectricity,HeatingElectrificationNew,HeatingElectrificationExisting,EnergyEfficiencyNew,EnergyEfficiencyExisting,ZeroCarbonFuels,AirTravelEfficiency,CommercialEfficiency,WasteandWaterEfficiency,IndustrialEfficiency,AgriculturalEfficiency,VMT,AirTravel,EnergyConsumption,GoodsConsumption,FoodConsumption,WasteConsumption,WaterConsumption
LA QUINTA,543197.0128759692,788455.4053937241,0.10648989942300047,0.10648989942300047,0.130626889944209,0.04437179986992312,0.04437179986992312,0.054842622421013676,0.0658111469052165,0.06389393965380008,0.009352468578917472,0.07523530595735739,0.008366315599049767,0.11579065162342128,0.10318575159964749,0.046778624589602136,0.012469958105223333,0.043874097936811185,0.05383976449883754,0.029660160244884715,0.0015375532900839817,0.004737183409203483
LA VERNE,592146.4356970658,657732.0260182164,0.1103742586574894,0.1103742586574894,0.109825859191646,0.06056318547769557,0.06056318547769557,0.05773805753675931,0.06928566904411115,0.06622455519449366,0.010443385755411927,0.07795659486018403,0.0074257295601872775,0.11291535940756203,0.09245195497823777,0.048484936487593,0.013924514340549421,0.04619044602940736,0.05303263574184269,0.026574908337168912,0.0013766097042773318,0.0041926874658628766
LADERA RANCH,300323.93872254627,355854.74723878416,0.10476649334807142,0.10476649334807142,0.1079169228430431,0.050344425872663634,0.050344425872663634,0.05215144364709268,0.0625817323765111,0.0628598960088429,0.014869257381976198,0.0953390819885569,0.006694977600360197,0.12119007901628387,0.08286449288426134,0.04602157095135695,0.01982567650930167,0.04172115491767392,0.05832088554530179,0.023818573003947963,0.0010596679691953215,0.003961565231074937
LAFAYETTE,1235428.873225655,1726613.9673479982,0.08575355473468649,0.08575355473468649,0.10713301638051109,0.08598278538456505,0.08598278538456505,0.0697746467874103,0.08372957614489218,0.05145213284081174,0.015099663375227501,0.09638684086206284,0.005541292718718394,0.1175401879958915,0.06700910283979467,0.03766961341773378,0.020132884500303483,0.055819717429928084,0.057499801776065285,0.019261433658326776,0.0011000785578703098,0.0030558909811679857
LAGUNA BEACH,388269.05919256504,624261.2557045916,0.09925586708747358,0.09925586708747358,0.09640964562194942,0.054824492906870415,0.054824492906870415,0.05151465785892251,0.06181758943070692,0.05955352025248406,0.01538184092334649,0.10387233378375016,0.006262836486740753,0.12892164613966228,0.07276072622845453,0.04360087642075017,0.020509121231128358,0.041211726287138095,0.06401748911087835,0.02091483664026228,0.0014351739226579063,0.003261953442397547
LAGUNA HILLS,508362.92222001165,596578.7784597287,0.10335864776302706,0.10335864776302706,0.10415790330143282,0.0749247621175908,0.0749247621175908,0.06350185688415377,0.07620222826098444,0.0620151886578163,0.013184010427212178,0.0879263468926258,0.0061127476774774925,0.11456783685669536,0.07581188557467966,0.04540313595930834,0.01757868056961609,0.050801485507322774,0.05473415981555663,0.021791795262098512,0.0011472839328718898,0.003437276825236202
LAGUNA NIGUEL,1202481.99146707,1385146.4899944859,0.1046509147680984,0.1046509147680984,0.1057690048239407,0.05727248663976037,0.05727248663976037,0.05507849452586522,0.06609419343103828,0.062790548860859,0.014436144920529359,0.09552416304224964,0.0062440803738764705,0.12178484177286941,0.076234469193038,0.045970799873231494,0.01924819322737248,0.04406279562069226,0.05882830415354989,0.021913245384476032,0.0012179325634661398,0.0034651277169408523
LAGUNA WOODS,471501.2879044611,587464.7077124031,0.09810424556515496,0.09810424556515496,0.12380905864572966,0.0103386141414481,0.0103386141414481,0.036121571732156466,0.04334588607858769,0.0588625473390928,0.01184124607079895,0.09992614043464731,0.008740853824106942,0.14139492108278284,0.0980994935367634,0.04309499491317281,0.01578832809439834,0.02889725738572524,0.07011473321644235,0.02819864355586832,0.00227237281365833,0.004283267554421544
LAKE ARROWHEAD,131611.11876414667,140224.9080350509,0.1150326361141063,0.1150326361141063,0.10937138085029152,0.08870953685194949,0.08870953685194949,0.07169761363854776,0.08603713636625743,0.069019581668464,0.007894103805675567,0.06408017252716158,0.00704135789555882,0.10137711166589236,0.08592635140320282,0.05053125723181817,0.010525471740900794,0.05735809091083821,0.045904883805318875,0.02469903848193522,0.0013340530532656159,0.003946965368403554
LAKE ELSINORE,1499744.4100020179,5388521.622830737,0.11676766801539284,0.11676766801539284,0.11823944709013212,0.06450432051638666,0.06450432051638666,0.06181202203072633,0.07417442643687144,0.0700606008092357,0.010200477615364245,0.07351098728025662,0.007012017027513862,0.10835565932648328,0.08845770414746612,0.051293417834852195,0.013600636820485734,0.04944961762458111,0.04934356977964749,0.0254266378607636,0.0011854015910381932,0.0040736111795970364
LAKE FOREST,921521.1842817641,1005358.56140073,0.11198807569962155,0.11198807569962155,0.10364769950071506,0.05372958158656316,0.05372958158656316,0.052776715668460095,0.06333205880215242,0.067192845419773,0.011904617020120689,0.08457510995189033,0.007245548912270916,0.11683224075166787,0.09019890300312261,0.04919385012146116,0.015872822693494104,0.04222137253476843,0.055578529327449555,0.025927237385486412,0.0013255288317907121,0.004108632852412808
LAKE HUGHES,119464.74045450048,451770.94461718714,0.11097201457593397,0.11097201457593397,0.11512391772158204,0.08529169717354024,0.08529169717354024,0.0714268280171656,0.08571219362059879,0.06658320874556023,0.010846157324747252,0.07525930526394653,0.006083959125890104,0.10616417666506472,0.0758283435324385,0.048747517256817474,0.014461543099662855,0.057141462413732635,0.04858854709039262,0.021796482546706297,0.0011057550469403266,0.0034572142974775844
LAKEPORT,221557.26816187843,451879.09989793797,0.11207187653012496,0.11207187653012496,0.11685883345704362,0.0924649029236102,0.0924649029236102,0.07544715982606598,0.09053659179127915,0.06724312591807491,0.007079211688649778,0.06269125541350962,0.00672930101918312,0.10226876906671634,0.08335645076761466,0.049230661946917165,0.009438948918199852,0.060357727860852806,0.04623315877021461,0.023960577341302858,0.001324909335032598,0.003722066429354687
LAKESIDE,620040.941456117,943034.7494147108,0.11924956436493872,0.11924956436493872,0.11723703468862845,0.055819951168494475,0.055819951168494475,0.057219234256404405,0.06866308110768538,0.0715497386189633,0.010432304429549566,0.07600086194913913,0.0071720766138074765,0.11157111027857769,0.08987222272945061,0.05238365924023203,0.013909739239399532,0.045775387405123436,0.05115065077087033,0.025833284845316884,0.001263291115331855,0.004115766345023419
LAKEWOOD,1713430.8484163638,1803550.9646170358,0.1100661563732882,0.1100661563732882,0.09688354580208336,0.06832602728707415,0.06832602728707415,0.05838390009405792,0.07006068011286948,0.06603969382397279,0.011185185139890197,0.08020379406725942,0.007217399373479649,0.11203704436871786,0.0904667715361045,0.048349594063889056,0.01491358018652067,0.04670712007524602,0.053271255025546305,0.02600421554236476,0.0012836730898814208,0.0041293764402274835
LAMONT,256093.1855078912,328568.9604875657,0.11894705415782614,0.11894705415782614,0.11020204413985624,0.050834928766636756,0.050834928766636756,0.052967975418282465,0.06356157050193889,0.0713682324946957,0.005382701501321363,0.052469976433656806,0.010340260551508162,0.09933681463226451,0.1359928153075699,0.052250773290581254,0.007176935335095003,0.04237438033462593,0.044491532281257906,0.03908999940876201,0.0013505051094885312,0.00640469030414248
LANCASTER,3175929.6353405626,6924627.976825429,0.10100282001187222,0.10100282001187222,0.1141914601054631,0.09556043204559495,0.09556043204559495,0.07632808104916322,0.09159369725899569,0.06060169200712329,0.007099355928506301,0.06057199366969257,0.007800241561421228,0.09912230097757946,0.09748422241626364,0.044368273661887225,0.009465807904674883,0.06106246483933053,0.045295116594456286,0.028021243182224986,0.0013549914423565124,0.004495189728709215
LATHROP,263555.72419417335,298554.3190800061,0.1238578021800727,0.1238578021800727,0.12306172668750981,0.05185386678107329,0.05185386678107329,0.05669236506241404,0.06803083807489696,0.07431468130804364,0.008708404861651475,0.06740749329258056,0.007620764641403932,0.10724802755899354,0.09917451934333466,0.05440795476442539,0.01161120648220193,0.04535389204993123,0.04795777550242375,0.02850703947832467,0.0011118943908784429,0.004603679090174673
LATON,52426.359881382974,138508.92164708392,0.11085622674211681,0.11085622674211681,0.10773838158576965,0.09687794289756024,0.09687794289756024,0.07537356684522256,0.09044828021426699,0.06651373604527,0.005769017199879989,0.0533649175823665,0.007830998413151491,0.09418095238128266,0.10240799470935291,0.04869665425817127,0.00769202293317317,0.060298853476177916,0.042076571309213606,0.02943658235055746,0.001164675475459176,0.00470857333440422
LAWNDALE,277373.24268235895,285869.81817478605,0.11293111580661219,0.11293111580661219,0.10056537213606487,0.043509959179105606,0.043509959179105606,0.0468963226235688,0.056275587148282846,0.06775866948396725,0.008062728013957798,0.0687445555627949,0.009671112997004183,0.11080183530086829,0.12413378573914546,0.049608106491096815,0.010750304018610324,0.037517058098855194,0.052260789239893635,0.03568147723927362,0.001520525209909973,0.005732809537843164
LE GRAND,76749.88872714873,245237.27179191218,0.12389900172148405,0.12389900172148405,0.11520780891443339,0.055005991184105096,0.055005991184105096,0.05630494782066109,0.0675659373847931,0.0743394010328906,0.006493067308559808,0.05717026964757199,0.008846476486168542,0.10127135203214122,0.11811873693290809,0.05442605279899404,0.008657423078079707,0.04504395825652885,0.044942808106755106,0.03395242797944942,0.0011528050765464704,0.005482052288080075
LEBEC,27239.350329467703,1953891.3088267378,0.10365956685780586,0.10365956685780586,0.10840518013783318,0.1238393442276009,0.1238393442276009,0.08902096714825869,0.10682516057791047,0.06219574011468354,0.007019703283853818,0.05919951281077518,0.006209353543455198,0.09442123486676701,0.07477778884211495,0.04553532296899454,0.00935960437847183,0.07121677371860702,0.042618981299921366,0.021494681418637862,0.0013252099566517517,0.0033318052009395638
LEMON GROVE,561134.7782543852,584211.1238874275,0.11618347357327152,0.11618347357327152,0.10586928642792015,0.058335685757271216,0.058335685757271216,0.055635164485615674,0.06676219738273881,0.06971008414396263,0.008651369666644038,0.06984645020009073,0.008267599589563024,0.10896752757582262,0.1040946126912361,0.05103679431803598,0.011535159555525643,0.04450813158849265,0.050572074618586815,0.02992142102918549,0.0014278851818629867,0.004772814510308643
LEMOORE,504745.6528092173,578263.505355089,0.12074917981195188,0.12074917981195188,0.11029556288975062,0.0519451112812882,0.0519451112812882,0.0535464463630817,0.06425573563569831,0.0724495078871712,0.008408344701878234,0.06860925498591441,0.008074018900936175,0.10905056814208736,0.1033740158548696,0.05304240667454019,0.011211126269170979,0.04283715709046554,0.050043673573493375,0.029714148693414155,0.0012536163395009403,0.004801897836201219
LEWISTON,77089.8959086116,75968.91629363,0.11125542673599842,0.11125542673599842,0.12665779149583112,0.06934298467177014,0.06934298467177014,0.06633594020984279,0.07960312825181137,0.06675325604159899,0.0076075063827649725,0.06827509536706433,0.006717834480905793,0.11035296892845126,0.08942321831195021,0.048872013862707786,0.010143341843686815,0.05306875216787421,0.0505405396335894,0.02570439952981962,0.001021986990193624,0.004016388870485943
LINCOLN,1193996.3199104706,1630629.6180015996,0.1022753501063165,0.1022753501063165,0.12696839879906263,0.06870319349833731,0.06870319349833731,0.06609369644893459,0.07931243573872138,0.06136521006378992,0.01082143336705299,0.07853246277347192,0.0067144136107090135,0.11242692428316492,0.08501728064679215,0.04492726759360721,0.014428577822737654,0.052874957159147695,0.05226231943638748,0.02443775846831775,0.0011425974007065465,0.0038932128073249084
LINDSAY,291727.1285205954,350989.3708195298,0.10622080382767807,0.10622080382767807,0.11410513123142962,0.08100567924308633,0.08100567924308633,0.06902912242940062,0.0828349469152807,0.06373248229660677,0.00522523832942845,0.051772177967354005,0.009181996869749298,0.09611807031192166,0.12026358591748498,0.04666041692952816,0.006966984439238044,0.05522329794352043,0.04322187643073705,0.034568729280505806,0.0012073803449558218,0.005679117307356263
LITTLEROCK,275465.6742660842,1803436.777224955,0.10462675963521217,0.10462675963521217,0.10474316439689613,0.11783932173795242,0.11783932173795242,0.08510545196820007,0.10212654236184004,0.06277605578112733,0.006940783065440659,0.05878580061649463,0.0066827648572755916,0.09466411564929789,0.08214383116329182,0.04596018906507693,0.009254377420587545,0.06808436157456021,0.04292442472657276,0.023611948711609543,0.0013156713739241876,0.0036964022690323395
LIVE OAK,246440.5810681324,513312.14791031205,0.12127739641889779,0.12127739641889779,0.11869354733939508,0.05473817425411476,0.05473817425411476,0.057042473961906204,0.06845096875428736,0.07276643785133885,0.009459924108610296,0.07341752526175904,0.0071803943811686866,0.11180525044513756,0.09095629065336497,0.05327444038376694,0.01261323214481369,0.04563397916952494,0.051103041348179556,0.02614493216632585,0.0012365902434204878,0.004148705542456055
LIVERMORE,1935692.016405219,9626762.92198271,0.11074218406153447,0.11074218406153447,0.11355922246444261,0.0734384522668422,0.0734384522668422,0.06510903174953175,0.078130838099438,0.0664453104369207,0.011670011024044191,0.08081217165009058,0.00628910271331784,0.11143395660013078,0.07654459383819423,0.0486465578662032,0.015560014698725477,0.05208722539962518,0.05183009964274221,0.022002335973346998,0.0012140769560258224,0.003502750078962613
LIVINGSTON,140781.70257938365,189055.53738968013,0.11574987007555071,0.11574987007555071,0.12013189487824405,0.05796184178627983,0.05796184178627983,0.05901389461270101,0.07081667353524113,0.0694499220453304,0.006118070845641199,0.05551198364108045,0.009258953310872897,0.10038533081457779,0.12385747949876869,0.050846322025823176,0.008157427794188266,0.04721111569016068,0.044711577595434315,0.03560191023695691,0.0011603875888180903,0.005783827394336694
LLANO,90956.78759060806,220450.98670811404,0.11760430348847073,0.11760430348847073,0.11127985819875597,0.07501010133348107,0.07501010133348107,0.06532501521642942,0.07839001825971526,0.0705625820930822,0.006437728875356208,0.057729154819755824,0.008299678069538796,0.09976280723415265,0.1052910674751979,0.05166093303512487,0.008583638500475277,0.052260012173143355,0.044712626037272774,0.030265296106056994,0.0013797684520279185,0.004844990100126068
LOCKEFORD,45623.28897302321,71786.00435457585,0.12365369607860599,0.12365369607860599,0.11783634895746975,0.048522346114590276,0.048522346114590276,0.05372026029666266,0.06446431235599503,0.07419221764716366,0.007838793939910493,0.06827929994945603,0.008005752439796399,0.11139121497224092,0.10080899613357752,0.05431829553149636,0.010451725253213917,0.04297620823732995,0.05081383786882465,0.028977019776466828,0.0013958583447449824,0.004608455985102178
LODI,1101754.517547965,1469777.128758364,0.1124277289900385,0.1124277289900385,0.11190525014773645,0.05901488952079159,0.05901488952079159,0.057483757297329796,0.06898050875679596,0.06745663739402308,0.009192970127542721,0.0734501958780569,0.007731617002214697,0.1119443425795481,0.0979508972942097,0.04938697995192787,0.01225729350339011,0.04598700583786408,0.05223703894626697,0.028155435348131475,0.001303774495820531,0.004494938255841241
LOMA LINDA,307332.1198128691,311881.17898760556,0.11079060409644759,0.11079060409644759,0.10807705369026499,0.04777579145022792,0.04777579145022792,0.05090715914768018,0.06108859097721642,0.06647436245786853,0.0075343888820571525,0.06838182152662198,0.009282049690445326,0.11176588864128234,0.11611980464544258,0.04866782770163436,0.01004585184274287,0.04072572731814417,0.052557828154004116,0.03337807882874344,0.0016739210292173734,0.00528761623861651
LOMITA,158538.86020462372,164772.78479921486,0.1054249032966077,0.1054249032966077,0.10375741127499882,0.04892376639997564,0.04892376639997564,0.050401236018737694,0.060481483222485144,0.06325494197796466,0.010397480969977946,0.08229680505496606,0.008303195445605316,0.11944222277242245,0.10021771884166664,0.04631079567572538,0.013863307959970705,0.04032098881499013,0.05767653211953416,0.028807057131755687,0.0016446143062016638,0.004582782278002351
LOMPOC,872908.6217218471,1082987.2337460672,0.11035550776191738,0.11035550776191738,0.10298739766387865,0.07036856498961919,0.07036856498961919,0.06093113191077926,0.07311735829293509,0.0662133046571507,0.00919428684700252,0.07218016070326105,0.00782582221342576,0.10877894461738469,0.09628046130721302,0.0484766996396907,0.012259049129336508,0.04874490552862365,0.051017075218174446,0.027675180779163755,0.0014082182232156848,0.004461148436853968
LONG BEACH,6646726.940019056,7028118.478061109,0.1051757363983229,0.1051757363983229,0.09979073298656271,0.04281565598195969,0.04281565598195969,0.046355511237620606,0.055626613485145304,0.06310544183899369,0.010138752526965278,0.08154220953585656,0.00889218440119588,0.11979897509618076,0.10930658642505131,0.04620134224532313,0.013518336702620926,0.03708440899009624,0.05816332165276061,0.03141960057330684,0.0016690483382043597,0.005000089962693743
LOOMIS,619000.8044283222,773634.3250844615,0.10512736095715192,0.10512736095715192,0.12413299226890695,0.06937494700088165,0.06937494700088165,0.06572072156766762,0.07886486588120123,0.0630764165742913,0.012108727988084267,0.08294123432997047,0.00607781191825596,0.11345861848418548,0.07733976454270952,0.04618009199892248,0.0161449706507788,0.05257657725413378,0.05279004589729697,0.022230936391614664,0.001033711761437739,0.003524647177254203
LOS ALAMITOS,408385.0193445125,450755.5071750559,0.10720681446104063,0.10720681446104063,0.10542355284047,0.06054866792383129,0.06054866792383129,0.05663022217203317,0.06795626660643972,0.06432408867662442,0.012994593380843522,0.08884542660737282,0.006656612335768308,0.1179666034447564,0.08177288814204553,0.04709354928770815,0.017326124507791474,0.045304177737626516,0.056439914002009206,0.02350519067345669,0.0012545789966788012,0.003737880255147763
LOS ALTOS,1892377.6731240542,2735401.686190001,0.09591665556175255,0.09591665556175255,0.10322736648910247,0.06775105732060205,0.06775105732060205,0.059682370282576724,0.07161884433909205,0.057549993337051464,0.016433871163879177,0.1028518679611824,0.005373523980703232,0.12289702567185168,0.0646515704380739,0.04213403568530649,0.021911828218505347,0.04774589622606118,0.06017435276314875,0.018583766949911706,0.0010792346902522842,0.002950908295275334
LOS ANGELES,35993160.15912011,38399175.67421726,0.09679512394342626,0.09679512394342626,0.10259985771460578,0.043045495067775996,0.043045495067775996,0.04717271196253725,0.056607254355045655,0.05807707436605569,0.009873258082000125,0.08132085009759682,0.009222381905938715,0.12018786352986954,0.11392320818329182,0.04251992714414676,0.013164344109332649,0.03773816957003129,0.058835427388914896,0.032746688002151414,0.0017337245811853697,0.005183061848268
LOS BANOS,617792.341425718,972348.3959138085,0.12161376359961473,0.12161376359961473,0.13427972061087268,0.029144096839692546,0.029144096839692546,0.048141978572564526,0.05777037428707754,0.07296825815976882,0.007315808337355345,0.06434983496828472,0.009262622686989297,0.1111162044231715,0.12022931699870931,0.05342219894261879,0.009754411116473793,0.03851358285805162,0.049840435471581346,0.034558964175284146,0.0013070705159381468,0.005639896499303965
LOS GATOS,1597715.1549298684,3069519.983487826,0.105701344456544,0.105701344456544,0.10163904223074616,0.07726854490014168,0.07726854490014168,0.06404403300775752,0.07685283960930867,0.06342080667392647,0.014794467002558154,0.09427685194204272,0.005220595786768145,0.11679762126521986,0.06254355413446289,0.04643223007759678,0.019725956003410983,0.051235226406205925,0.05598200398961395,0.01797785286187603,0.0010715847065208006,0.0028438621335551417
LOS OLIVOS,62156.3223958248,167490.61485080584,0.11209413927759715,0.11209413927759715,0.11174810457324247,0.08663039817317564,0.08663039817317564,0.0712522252298986,0.08550267027587821,0.06725648356655844,0.010805858155949033,0.07749625458966058,0.005775239515177333,0.10866182473301944,0.06929057509184045,0.04924044147259998,0.014407810874598637,0.05700178018391877,0.05020974985879101,0.019917440288997335,0.0012636331819294577,0.003067796454453653
LOS OSOS,326297.84849648585,418977.9849151706,0.11460647593568618,0.11460647593568618,0.1030403674869913,0.07284203915167431,0.07284203915167431,0.06218111144758498,0.07461733373710211,0.06876388556141166,0.009280981389090392,0.07464699411086095,0.0071130400860581755,0.11120790462448005,0.08460489668270754,0.05034405462284419,0.012374641852120782,0.04974488915806807,0.05216038901500686,0.02431941825676942,0.0015475440144735453,0.00378723605006992
LOTUS,72552.61603640064,81752.20153683913,0.10281172502392111,0.10281172502392111,0.11443583604381868,0.11291551880393591,0.11291551880393591,0.08506671841292257,0.10208006209550713,0.061687035014352576,0.010122025822805858,0.07139829253667163,0.004847233386153116,0.10086632362003434,0.06608821752728922,0.045162885065742064,0.01349603443040781,0.0680533747303379,0.046049646234464725,0.018996853840773653,0.0006762968781220957,0.0029591281614927967
LOWER LAKE,74405.53828719942,143737.5067577727,0.11684653495035935,0.11684653495035935,0.1156117915581305,0.09005276689233321,0.09005276689233321,0.07392933133569901,0.08871519760283908,0.07010792097021556,0.007739680801668092,0.06356973393095233,0.006462843072703506,0.10136249554462695,0.08152858603208268,0.05132806231065046,0.010319574402224085,0.059143465068559276,0.04539581181483221,0.02343513108609563,0.0011927036042187478,0.0036544287003085207
LUCERNE,41014.715933878615,65133.840851231136,0.09258136258690841,0.09258136258690841,0.12417307087547447,0.08782879911072017,0.08782879911072017,0.0749576672742287,0.08994920072907442,0.055548817552145024,0.005496332695900663,0.06381007187143839,0.008013068198457818,0.10959283405549292,0.09391155367914639,0.04066891628138225,0.0073284435945343285,0.05996613381938298,0.051649655736051514,0.026994589758344234,0.0018066129347948934,0.0042031882140484145
LUCERNE VALLEY,72962.91054498704,126480.6444449495,0.09986073362213599,0.09986073362213599,0.1128668176612666,0.11699535964352414,0.11699535964352414,0.08671438423707867,0.10405726108449453,0.05991644017328157,0.004713564911794643,0.04891528259410971,0.007874490946180646,0.09019407759449038,0.0990417757715305,0.04386658072421101,0.006284753215726191,0.06937150738966313,0.040194879984614795,0.028469067464703346,0.0013896564765829567,0.0045162117330525
LYNWOOD,518626.8430432763,546706.7757989671,0.1195410998950307,0.1195410998950307,0.11306473837857145,0.025584903642367984,0.025584903642367984,0.041058636415826966,0.04927036369899207,0.07172465993701838,0.006372728275574557,0.05924016236160812,0.01094758546605501,0.1070913857059177,0.14492375687247416,0.05251172426039474,0.00849697103409952,0.03284690913266142,0.04889846719109747,0.04165725740493886,0.0014442665324915227,0.0067664225670490685
MACDOEL,22166.858423785525,22068.25990421868,0.11106780258495008,0.11106780258495008,0.13401857347505386,0.0544429165625816,0.0544429165625816,0.06072610165005421,0.07287132198006496,0.06664068155096992,0.006358645678713026,0.064319815996142,0.00788085722005416,0.11159876973106708,0.10490695210113166,0.04878959478096023,0.00847819423828422,0.048580881320043345,0.0509243326875658,0.03015492375261608,0.001100692518597679,0.004809950396442941
MAD RIVER,77273.66239243379,74338.71273724484,0.10759338232071936,0.10759338232071936,0.11175715034876899,0.10821399686784072,0.10821399686784072,0.08204628602111241,0.09845554322533523,0.06455602939243155,0.005582516119771008,0.05532657538331065,0.006469696461500529,0.09614474775020443,0.08788659430305223,0.047263359878987665,0.00744335482636127,0.06563702881689004,0.043244628630904836,0.025262755840098405,0.0009285773351467297,0.003923695010978223
MADERA,1387488.317211847,1758531.2951795252,0.1148871732596547,0.1148871732596547,0.12102763491282142,0.06535527472884795,0.06535527472884795,0.06293454609262927,0.07552145531115517,0.06893230395579275,0.006640870385228426,0.05786101960004186,0.008579436617974445,0.10082715907941742,0.11332657718130235,0.05046735866212304,0.008854493846971012,0.050347636874103596,0.04495534943226531,0.03257490583422207,0.001153574267464097,0.00528100319601621
MAGALIA,263177.1369626788,276082.0562536231,0.1037722184767853,0.1037722184767853,0.11786885721404572,0.09672440041982278,0.09672440041982278,0.07782941451342273,0.09339529741610741,0.06226333108607118,0.006620002309987827,0.06207444150651831,0.00704063198830962,0.10253691455819136,0.08687265337796357,0.04558480829879752,0.008826669746650362,0.062263531610738165,0.04694305209052396,0.024971329362103445,0.001414406879078789,0.003866067112152982
MALIBU,787065.3546398558,1146638.9227926915,0.10895227923356321,0.10895227923356321,0.10757771731153376,0.057732217377116646,0.057732217377116646,0.05576053801644165,0.06691264561972998,0.06537136754013806,0.015329510197419127,0.09806729543841408,0.005548908636872518,0.12201558492503639,0.0675285884357163,0.04786029281710025,0.020439346929892133,0.044608430413153544,0.05850974313304347,0.01941080747391266,0.001104282893600983,0.0030573985840529616
MAMMOTH LAKES,133001.25807406523,135261.792148914,0.10556787901494225,0.10556787901494225,0.10322491441930803,0.06620166014503293,0.06620166014503293,0.05890705867734358,0.07068847041281223,0.06334072740896546,0.009435383201171654,0.07402643186940694,0.007314320539402397,0.11047345600743497,0.10124279028442695,0.04637360170230287,0.012580510934895317,0.04712564694187504,0.0523513078250577,0.029101760544393285,0.0008790369986055868,0.004606703405946266
MANHATTAN BEACH,716661.2458300121,773195.3338130546,0.09530018678420327,0.09530018678420327,0.09773318312818702,0.05920698050732964,0.05920698050732964,0.05403678603571149,0.06484414324285392,0.057180112070522204,0.017575440668575637,0.1098693675041692,0.005382000100579432,0.12856094699609322,0.0638804384030357,0.041863234776746805,0.02343392089143448,0.043229428828569394,0.06390134669473257,0.018362118589976384,0.0011250449168154208,0.002911455158619125
MANTECA,1234272.6073816607,1758917.7332908425,0.12108708244845656,0.12108708244845656,0.12024898007418616,0.047261020754223004,0.047261020754223004,0.05369275539565843,0.06443130647478956,0.07265224946907423,0.009557411134892058,0.07341369289040711,0.007569317300459066,0.11229576081798098,0.09695618653633742,0.0531908397246843,0.012743214846522632,0.04295420431652619,0.0513175556630272,0.027869454675090943,0.001202693595477533,0.0044742943798669055
MARCH AIR RESERVE BASE,55304.07915051092,560570.5042108813,0.08368065424044313,0.08368065424044313,0.11408898860694217,0.04088609053116543,0.04088609053116543,0.04896529241731806,0.05875835090078185,0.05020839254426568,0.012940824395165418,0.10063922867051045,0.00797774400444251,0.13495598767380146,0.08977998264857734,0.036759034719122896,0.017254432526887298,0.039172233933854494,0.06779953620046753,0.02580701699965271,0.001980366831890734,0.004002941171441066
MARICOPA,143192.70444317829,508444.9137641884,0.12799050258036915,0.12799050258036915,0.10142047172148005,0.0931435288214163,0.0931435288214163,0.07192688234107814,0.08631225880929372,0.07679430154822153,0.008588135155033538,0.06496083097623062,0.006114818263694977,0.09955530966425741,0.07354661163686216,0.05622335736705952,0.011450846873378162,0.05754150587286244,0.04433346391078796,0.021140501330234374,0.0011849723297604475,0.0034011413680105074
MARINA,292856.45576419815,297703.3255487218,0.11796088529477422,0.11796088529477422,0.10423079840025251,0.04316812290748595,0.04316812290748595,0.04764176105380602,0.057170113264567224,0.07077653117686444,0.00940069712686975,0.07654078957660537,0.008529640777674818,0.11618237624270333,0.10297462495881982,0.05181757142564758,0.012534262835826704,0.038113408843044816,0.05484623585189974,0.029599588233626517,0.0017205594384324119,0.00467667114482373
MARINA DEL REY,303469.1745912873,392399.8728498522,0.09251004522588668,0.09251004522588668,0.09789255487970427,0.009904580813938302,0.009904580813938302,0.029425429126895164,0.03531051495227433,0.055506027135531766,0.01914738774731295,0.12893179030340318,0.006659762313274031,0.15211828901427382,0.07305954336098297,0.04063758816410501,0.025529850329750525,0.02354034330151622,0.07818008978994717,0.02100087940051565,0.0017851165359950016,0.0032097051989603553
MARTINEZ,494868.45549548004,661609.578740899,0.11114890419701695,0.11114890419701695,0.10978932757010185,0.05110795159789794,0.05110795159789794,0.053001307691474486,0.06360156922976956,0.06668934251821024,0.010899264880458115,0.08245718408045899,0.007570571434770024,0.11801540430622814,0.09172095634221977,0.04882522090029229,0.014532353173944412,0.04240104615317952,0.05602397748603283,0.02636484884000989,0.0015461303181828479,0.004131798257894448
MARYSVILLE,1021532.8120864637,1854771.1189008313,0.11188698270884867,0.11188698270884867,0.11460795892852604,0.08215015406059356,0.08215015406059356,0.06972706676242846,0.0836724801149139,0.06713218962530898,0.007606891151050399,0.06424714485874872,0.007238502180180628,0.10340693298522852,0.091177485472548,0.04914944223780615,0.010142521534733717,0.055781653409942566,0.04704799868953746,0.026208476617602616,0.0012537978121900384,0.004175078822945766
MATHER,80042.43689508051,417965.67986409983,0.0920074840307249,0.0920074840307249,0.13012622500140802,0.047795062351189244,0.047795062351189244,0.056429087425946656,0.06771490491113619,0.05520449041843489,0.004868568229411729,0.06292140697197668,0.010442969961463322,0.11510420267740695,0.12662314408159303,0.040416824301906296,0.006491424305882343,0.045143269940757236,0.05469308390258831,0.03639682089450136,0.001893196327532154,0.00593903114356531
MAYWOOD,267653.9593822564,275718.18474145606,0.11355876540295362,0.11355876540295362,0.11485453604472007,0.021263607707085685,0.021263607707085685,0.03934543786472289,0.047214525437667465,0.06813525924177222,0.006449740205469845,0.060597123769536965,0.011349516321966235,0.10891545779007983,0.1497125062931174,0.04988381888260207,0.0085996536072932,0.03147635029177831,0.050310298149093824,0.04303368974777899,0.0014964849426322147,0.00701565229884249
