Place,2010,2015,2020,2025,2030,2035,2040,2045,2050
IVANHOE,0,-7838.954328330554,-18229.864017993852,-30960.055354359647,-44812.721622259705,-57289.15549438709,-68634.45586678179,-79464.29511484384,-90120.3875299524
JACKSON,0,-92221.87435375995,43752.11583382188,165079.20071336447,236257.82698816335,300238.75670776214,329624.0086749374,323920.342373454,289326.1536341151
JACUMBA,0,-613530.4982474985,-1223655.5993433788,-1723397.4173863723,-2221744.828983428,-2685871.4197179843,-3106887.741846773,-3520563.965247708,-3915393.7206557835
JAMESTOWN,0,8200.393350378494,-2339.7052217044693,-12262.443265266455,-21290.406086118543,-29885.448115678213,-31901.13676443044,-31484.36293998614,-31299.2544282499
JAMUL,0,-25691.698531308648,-51238.093273865656,-72163.21746826726,-93028.39309554912,-112461.32675185133,-130088.9068622727,-147409.03551066935,-163939.85491858743
JANESVILLE,0,-259.6685667169513,-2200.741808916122,-3992.5843287704047,-5184.163315897342,-5987.621921228943,-6562.238963106851,-7247.256631976692,-7890.083911927781
JOSHUA TREE,0,-72047.38976094074,-174975.84865666338,-304883.16377296584,-443831.21073409,-576519.4284018589,-693020.8844754177,-794090.4550727685,-891889.9780193251
JULIAN,0,-277521.3155829698,-553483.5952954286,-779522.8954539581,-1004920.7036151247,-1214844.4906140117,-1405267.280600223,-1592369.3104101368,-1770945.6634354289
KEENE,0,-2735.8687136024237,-8178.073852678768,-13824.295858437239,-19550.69419665951,-25428.01921661003,-31386.650803194316,-37413.498107771884,-43265.49084570266
KELSEYVILLE,0,-575.4271670168237,-2460.281356262014,-4456.951762271929,-6207.350352619513,-7874.855895805784,-9183.180129618282,-10159.32392624367,-10833.604516551903
KERMAN,0,-36113.61465608362,-90555.56546715574,-146387.6236424311,-198488.70337984274,-249685.59403377213,-296545.71995079203,-343944.75187145406,-394051.87286872324
KING CITY,0,-52468.984192853226,-117551.16536933443,-181371.17576813526,-237066.44402292435,-285067.93038404715,-328097.2175701073,-369917.8408933801,-406828.4499110524
KINGS BEACH,0,-1027.0933231098315,-2028.979468618054,-3123.475388874933,-4298.713612363215,-5648.025860072608,-7048.938627161522,-8338.26599668467,-9565.641694068276
KINGSBURG,0,-8593.682539688016,-21548.83383052156,-34834.77848865646,-47232.90169143863,-59415.85049922849,-70566.81135590811,-81846.0144285253,-93769.64210795064
KIRKWOOD,0,8742.512125030986,-4147.6240799358675,-15649.151529930867,-22396.479823130143,-28461.640358841945,-31247.228337736415,-30706.486279922538,-27427.033735309593
KLAMATH,0,449.75732843045625,-620.1106288941992,-1747.463618461421,-2631.9290260467023,-3054.9707043493545,-3035.854168114307,-2867.443537436706,-2905.762390421929
KNIGHTS LANDING,0,-27959.752623132837,-100007.98761576452,-172624.67440419717,-249344.9998621191,-333760.8019152401,-420561.91445931525,-499251.713485555,-582572.9163042989
KNIGHTSEN,0,-11048.040176903305,-22153.556876418763,-33258.44057806114,-44266.300492999915,-55848.573206534464,-67253.50139492571,-78079.04083603776,-88798.25680533948
KYBURZ,0,-3138.9561247008915,-8922.228651044958,-14785.217237868526,-19168.082016386066,-23123.396614766858,-25495.64102626989,-25697.612066396337,-24424.149872454236
LA CANADA FLINTRIDGE,0,-24685.60778736556,-46775.21134908794,-67040.50523540704,-84620.38579624181,-99309.56521644862,-112107.3128776562,-121576.19996945414,-127722.40744140296
LA CRESCENTA,0,-41069.67407669849,-77820.37694938562,-111535.95381947071,-140783.83734591922,-165222.38483560004,-186514.1384499335,-202267.64035091293,-212493.16602709168
LA HABRA,0,-103804.0240699728,-196691.85999389226,-281908.37224956753,-355832.86362805555,-417601.59722388524,-471416.77386362944,-511233.97215818067,-537079.1460259787
LA JOLLA,0,-46175.748513542116,-92089.87816758081,-129698.36784144666,-167198.84435056325,-202125.27976827486,-233806.93137475988,-264935.9854224023,-294646.39326964656
LA MESA,0,-20880.611301387195,-41643.86299714167,-58650.948967756936,-75609.73570927605,-91404.27866395097,-105731.5708725655,-119809.00839112839,-133244.97445664508
LA MIRADA,0,-44455.461599314585,-84235.92504560208,-120731.04042720271,-152390.20844765002,-178843.4998561773,-201890.57383259054,-218942.82732631528,-230011.37376039888
LA PALMA,0,-9692.648506770434,-16275.774377288326,-20723.822439447307,-24710.52528245101,-28200.989719568228,-30980.999024668592,-32514.366437582357,-33270.89578038902
LA PUENTE,0,-231100.98095734813,-437898.9953628975,-627618.1957553943,-792197.6623378535,-929714.5969411024,-1049524.3702106872,-1138170.1568240584,-1195709.7503412396
LA QUINTA,0,-49316.12543855817,-108579.7390475886,-179211.91544689034,-256174.02319805132,-329383.895320387,-391311.85484900355,-444294.6934015014,-493205.13597973814
LA VERNE,0,-18919.42136592255,-35849.261307442095,-51380.91564613057,-64854.50438683829,-76112.54609275551,-85920.96411665762,-93178.09951733891,-97888.67845734477
LADERA RANCH,0,-23226.154346098832,-39001.048420200765,-49659.73837840452,-59212.887259081064,-67576.95169220201,-74238.57893868384,-77912.9204822394,-79725.75429675204
LAFAYETTE,0,-146652.92482514022,-294067.7165995977,-441472.99718456325,-587584.6530394345,-741325.0972954632,-892711.1604101369,-1036406.1797646257,-1178689.5246887319
LAGUNA BEACH,0,325242.25285802747,546142.74883304,695399.505107831,829175.595889048,946300.0982047992,1039584.8789825588,1091037.8936188044,1116423.6695170635
LAGUNA HILLS,0,-70213.56636629533,-117901.64806462289,-150123.26047124085,-179002.7159032958,-204287.58376511163,-224425.9207163474,-235533.5745649602,-241013.82208715065
LAGUNA NIGUEL,0,-159734.79578038328,-268224.57003152976,-341528.3158793326,-407228.9077892704,-464751.67323656473,-510566.15017151716,-535835.968159152,-548303.5101511024
LAGUNA WOODS,0,-18612.494916213618,-31253.869355031755,-39795.31942861626,-47450.86288163316,-54153.494578511105,-59491.86111057276,-62436.33956259943,-63889.07972813159
LAKE ARROWHEAD,0,-218.64093355824298,-530.9961639528046,-925.2236618620591,-1346.887120776999,-1749.5538392349627,-2103.098871367176,-2409.8130631208696,-2706.6037113284256
LAKE ELSINORE,0,-5384281.206994667,-9041214.187956434,-11512109.6083009,-13726720.628962768,-15665676.615155064,-17209973.962782707,-18061759.56804012,-18482010.812436882
LAKE FOREST,0,-43021.451291379635,-72241.09137670766,-91984.04663725174,-109679.30432470038,-125171.96285578539,-137511.21945551084,-144317.17538121773,-147675.08417345746
LAKE HUGHES,0,-15092.56051328034,-28597.967291608693,-40988.003292417474,-51736.24459418292,-60717.09701475338,-68541.54383143771,-74330.7585194588,-78088.51378376268
LAKEPORT,0,-49782.366074333724,-212847.96059861645,-385586.85160415096,-537018.7086864769,-681280.0697723043,-794467.3516786124,-878916.4307710193,-937250.2812831302
LAKESIDE,0,-306877.62473696214,-612026.791599265,-861973.8568813658,-1111208.975271856,-1343334.4938541353,-1553896.0201858059,-1760785.3757808192,-1958247.0217602947
LAKEWOOD,0,172155.3562694328,326207.04924569,467536.0264611114,590138.553811529,692580.2771159287,781831.2787695671,847867.2012796435,890730.9465665033
LAMONT,0,-22382.976711457537,-66908.2027841559,-113102.6392166015,-159953.880050827,-208039.18055557535,-256789.70263177413,-306098.54057591147,-353976.84987980564
LANCASTER,0,-10274507.684678745,-19468542.929005392,-27903269.5276642,-35220335.60857365,-41334205.96428974,-46660833.81282609,-50601945.55643507,-53160106.888773344
LATHROP,0,-6188.349479249562,-13520.894491104176,-23058.41045759758,-35059.419266709476,-47558.72918182984,-59605.40301967098,-71018.30091603228,-82328.24311713292
LATON,0,-7649.682861033274,-19181.539293021182,-31007.850965275553,-42043.70867167253,-52888.189988607264,-62814.05932644618,-72854.0433227275,-83467.64578482183
LAWNDALE,0,-1132.7243715738587,-2146.330657682265,-3076.226173242292,-3882.9035163179506,-4556.9336560429365,-5144.173393606208,-5578.665350100317,-5860.692450606934
LE GRAND,0,-23440.74891421094,-59084.63912703282,-103303.7938760739,-148673.93553677265,-197407.165981725,-244371.0060773081,-290188.59346590895,-334572.82329096925
LEBEC,0,-186186.80554054785,-352793.9873273018,-505641.5814546322,-638235.5152208154,-749026.3003628503,-845551.2829407863,-916968.9755486376,-963325.9106818913
LEMON GROVE,0,-3635.258344363072,-7250.10059094301,-10210.998303039116,-13163.496410657768,-15913.298325920594,-18407.656435354613,-20858.516005632235,-23197.697766166646
LEMOORE,0,-1064.0665398530546,-16589.906923027156,-32804.325824837026,-48161.170117992384,-64066.46348810059,-80656.09473700586,-95530.28952423646,-108589.35163491205
LEWISTON,0,552.9554646642646,-1318.9679466342714,-2570.009810342759,-2842.1455728887377,-2452.325840051679,-1468.6852828337433,81.59442242939258,1586.573470496478
LINCOLN,0,-98026.60707960319,-193645.96493381186,-298104.5091165728,-410264.7454622227,-539041.6454393556,-672743.1643441953,-795794.4247054189,-912932.7836396855
LINDSAY,0,-17778.673120852414,-41344.57895102454,-70215.89124342913,-101632.3499776804,-129928.09169448508,-155658.48808414672,-180219.72244941714,-204386.88939083848
LITTLEROCK,0,-519281.2159798569,-983954.2422185963,-1410251.3120979548,-1780060.3210656429,-2089059.5520410307,-2358270.981569926,-2557457.347321675,-2686748.4192091846
LIVE OAK,0,-39661.99238336977,-141864.90041794867,-244874.2076341255,-353703.59338139585,-473450.00558021653,-596580.0337307695,-708203.7436780268,-826397.1583114868
LIVERMORE,0,-26637114.5965144,-46970354.48215519,-69467392.14324997,-92580191.86389613,-115925651.59752595,-138286008.68335503,-158323908.16872954,-176339277.95505217
LIVINGSTON,0,-9145.263743309275,-23051.730355250707,-40303.821235330106,-58005.194696644205,-77018.4846987821,-95341.44972417323,-113217.26026087001,-130533.85695291308
LLANO,0,-19316.931633158136,-36602.47937389891,-52460.46464918641,-66217.14299055244,-77711.72404883828,-87726.2238167492,-95135.83673523192,-99945.3882579492
LOCKEFORD,0,-1055.4645088331927,-2306.1236914358415,-3932.8606093081544,-5979.8198127035685,-8111.732696154231,-10166.443591178744,-12113.068187850982,-14042.134955760957
LODI,0,-230693.46920524375,-504034.89140868594,-859573.9978357431,-1306940.9714445767,-1772888.7732153647,-2221963.160019949,-2647410.053691759,-3069018.625317652
LOMA LINDA,0,-1035.9262883349438,-2515.872592732805,-4383.73164904755,-6381.5806977220345,-8289.424296404264,-9964.52819110133,-11417.746072353359,-12823.945824064023
LOMITA,0,-644.3891962993512,-1221.0139681751753,-1750.0169920483022,-2208.9231082794286,-2592.3683166606934,-2926.4398217115377,-3173.6154995782563,-3334.0563040435663
LOMPOC,0,-187462.8587990834,-405956.9109439979,-630841.7271811849,-813641.3522776852,-1083991.3836288748,-1169363.676732181,-1287068.8967251459,-1392336.7904170267
LONG BEACH,0,-79863.45303667593,-151328.50641414593,-216891.4588396044,-273767.04292603023,-321290.0589930536,-362693.8572480036,-393328.0930097236,-413212.68388856784
LOOMIS,0,-13479.646380938415,-26628.18201193976,-40992.22167672432,-56415.0494136067,-74123.01454058476,-92508.15356420755,-109428.74641726271,-125536.24437417951
LOS ALAMITOS,0,-20311.63377468678,-34107.02309287881,-43428.21273292985,-51782.587200826616,-59097.09098571667,-64922.78703244164,-68136.0551106644,-69721.4058198235
LOS ALTOS,0,-2207660.775612033,-3892859.830140927,-5757390.50221562,-7672944.03475981,-9607788.024357412,-11460987.202672793,-13121703.148843108,-14614793.587332502
LOS ANGELES,0,-5388723.100897375,-10210766.255457625,-14634570.771986213,-18472192.16066449,-21678765.58455112,-24472449.892900437,-26539465.710224375,-27881158.395370197
LOS BANOS,0,-153108.06276511902,-385931.3227286149,-674767.0157831688,-971128.8324626471,-1289451.2719958778,-1596216.2838041997,-1895496.0430992586,-2185413.5961393854
LOS GATOS,0,-2123373.9758169036,-3744228.5207222225,-5537563.143648255,-7379946.982996153,-9240903.020223796,-11023330.529441807,-12620623.724832477,-14056691.193441093
LOS OLIVOS,0,-20185.273439798533,-43711.934408590794,-67926.80000918558,-87610.35773478623,-116720.84005252933,-125913.51591822527,-138587.73994795128,-149922.7631950589
LOS OSOS,0,-44542.858801461814,-131751.7824973084,-222208.24984603463,-277335.7312737186,-370799.21510561835,-372877.5297599659,-393637.0570256882,-408605.82937705854
LOTUS,0,-468.5288492307227,-1331.7422067414154,-2206.856409916858,-2861.0060607120613,-3451.37135220271,-3805.4489000704853,-3835.5900272484796,-3645.5098406905527
LOWER LAKE,0,-1826.4527624858747,-7809.121533653146,-14146.685281946382,-19702.500274198523,-24995.25473931701,-29147.940907305456,-32246.25789705917,-34386.44144493049
LUCERNE,0,585.6778653711735,2504.1404820201387,4536.459958844571,6318.280940981545,8015.605882903146,9347.34462313311,10340.98900739228,11027.379830676968
LUCERNE VALLEY,0,-2964.1132652443775,-7198.709973853744,-12543.248225231044,-18259.734005331586,-23718.682220910967,-28511.68821784013,-32669.8087051294,-36693.395709801734
LYNWOOD,0,-10401.435967674886,-19709.037386497424,-28247.952795541787,-35655.36987307714,-41844.75566287618,-47237.174353578535,-51226.95816062589,-53816.708924596314
MACDOEL,0,-197.7402468966502,-621.7866642436929,-916.1006157415432,-1035.0456085270707,-1015.8462567089009,-740.2193396582516,-309.3803852051824,51.39102112797991
MAD RIVER,0,588.8506199918847,-1404.5929521070575,-2736.85779668163,-3026.6826818635454,-2611.553899488332,-1564.0473187292373,86.89246272991295,1689.593786025136
MADERA,0,-58398.27247323864,-202389.0061056458,-352887.9241349731,-499710.66542798595,-656839.4521470327,-812652.0756153065,-967244.5324154891,-1128858.0553558595
MAGALIA,0,-4220.9885772277485,-11019.292795929592,-17925.061983745487,-22785.229656840558,-29018.708597610006,-31467.29112149158,-34273.16216227511,-36934.24138602562
MALIBU,0,-180422.3268422389,-367373.00987119484,-559228.5867103657,-736543.5932942335,-898558.5828246435,-1016270.3345904619,-1101429.2613064265,-1171238.607027533
MAMMOTH LAKES,0,-300.70199677173514,-1300.9283678295906,-2270.6452550025133,-3078.092527174944,-3751.944944094401,-3996.4164263914863,-4004.4937948363076,-4014.1790519812494
MANHATTAN BEACH,0,156383.30947908037,296321.1469981221,424701.94035334676,536071.0986106098,629127.2431621226,710201.1571813333,770186.779211401,809123.1990614128
MANTECA,0,-126787.62507048005,-277017.82180706423,-472423.7389125229,-718302.1901310537,-974389.7665526754,-1221203.6755491104,-1455032.7396543156,-1686752.4425327242
MARCH AIR RESERVE BASE,0,81544.94295053597,179538.31168183597,296329.77442622965,423588.19712199963,544642.0118491785,647040.9984764326,734649.1358747883,815523.5156654774
MARICOPA,0,-86551.9676799356,-256007.0947518568,-431770.0007381174,-538877.1915212155,-720480.327272676,-724517.143681159,-764851.5110789635,-793934.0502538943
MARINA,0,-1195.5478156828322,-2678.5055139248143,-4132.711900374445,-5401.821075723448,-6495.591848936223,-7476.068150460371,-8429.008467197884,-9270.070343866362
MARINA DEL REY,0,27970.575705540832,52999.77268253756,75961.87845566263,95881.3915883613,112525.36964606808,127026.21456008218,137755.23449864367,144719.40750513045
MARTINEZ,0,-55217.325353433844,-110722.44224611163,-166224.9359944244,-221245.3004611598,-279134.60479601036,-336137.69510034815,-390245.1254346576,-443821.3168792231
MARYSVILLE,0,-141007.76781837258,-487379.8751803497,-857714.0373417198,-1247031.7208345274,-1659992.6757319323,-2053499.815502399,-2412509.526810154,-2692833.171353531
MATHER,0,31379.98873464841,76960.90543087322,126568.96712379769,179130.4016819218,233447.58686747612,284950.3030240561,329517.3258509608,363104.39870461525
MAYWOOD,0,-1872.1362712049158,-3547.397601780365,-5084.303985815379,-6417.559163053753,-7531.5781924763,-8502.152375796519,-9220.269187073514,-9686.396169774234
MC FARLAND,0,-696.704441287613,-2082.6179668804543,-3520.4879936289944,-4978.799788377219,-6475.525485220671,-7992.957148987596,-9527.76665965424,-11018.048748468485
MCCLELLAN,0,-12108.985343793174,-29697.377832577527,-48839.86266313778,-69120.39673510118,-90079.55196457574,-109952.67065988618,-127149.31201509273,-140109.0841431924
MCCLOUD,0,-824.8305608061128,-2593.6386837756218,-3821.2875044195753,-4317.397801826533,-4237.310132911574,-3087.608880879685,-1290.4881168095744,214.36203427636792
MCKINLEYVILLE,0,-11445.080736532429,-30891.02905211723,-48324.74200188351,-47237.922964837286,-38645.613007966924,-23359.775077147933,-6299.205875363288,4649.20847222599
MEADOW VALLEY,0,2936.444186168628,3347.8025153165036,2973.617555495526,3463.285824946215,4808.316797804786,6906.091528265984,9156.118398937466,10748.062725120179
MECCA,0,-50775.998916983546,-111793.93411055533,-184516.96690728742,-263757.2482214788,-339134.264174048,-402895.400019472,-457446.6102677593,-507804.8701886311
MENIFEE,0,-74632.85755875707,-164319.73469998536,-271211.2904070425,-387682.0674895345,-498474.5314032119,-592193.4570708717,-672375.2023049645,-746393.9560774942
MENLO PARK,0,534015.1788168552,924248.0546398028,1306521.6203973533,1658719.2360015372,2055629.5357175637,2488349.4373935508,2930597.653124428,3300866.739850331
MENTONE,0,-5455.3276436745655,-13248.924640055688,-23085.32254518452,-33606.26536845812,-43653.227292900265,-52474.55052245071,-60127.392069265305,-67532.629804525
MERCED,0,-44040.93359205802,-111009.6190522546,-194089.72068061796,-279332.5831859114,-370893.8864386631,-459130.8154151279,-545214.1983135229,-628604.5632504707
MIDWAY CITY,0,-1869.9122902299423,-3139.9338408438707,-3998.0545515659906,-4767.173060968424,-5440.556125215779,-5976.877669299785,-6272.696250269895,-6418.646656645709
MILL VALLEY,0,21870.733558063337,25561.491671105032,28931.74169086927,36079.25883067289,48102.147725580726,61605.13345639809,72599.26365804067,80219.6144894354
MILLBRAE,0,-4698.847788500076,-8132.562655734888,-11496.260245697224,-14595.41102086386,-18087.923232439323,-21895.537294763606,-25786.999207918358,-29045.106423126475
MILPITAS,0,-190827.6887670242,-336495.2375660672,-497664.8470440102,-663249.3010888408,-830498.0082213029,-990689.5799885951,-1134243.1101401246,-1263307.2876252234
MIRA LOMA,0,-20559.576879367232,-45266.194075403735,-74712.2920374514,-106797.28630490554,-137318.00576829794,-163135.36878513265,-185223.56670739502,-205614.00849406025
MISSION HILLS,0,-12567.849601246533,-23814.04247987864,-34131.44683892303,-43081.68830297736,-50560.20273797383,-57075.75746514002,-61896.53651575005,-65025.683032628905
MISSION VIEJO,0,-82882.72425925382,-139175.52447642782,-177211.1241009836,-211301.51992620062,-241148.72654580278,-264920.7751109479,-278032.6671460697,-284501.7577142103
MODESTO,0,-898003.0174944345,-2255208.0197500205,-3708172.498172988,-5127172.992893193,-6427243.977562722,-7711078.970681219,-9002947.692350667,-10343806.438573878
MOJAVE,0,2004286.9574940926,5991447.165909586,10128090.901855322,14323686.053785825,18629669.956738222,22995225.68139375,27410811.59852207,31698302.211335868
MONROVIA,0,-70970.86134422245,-134478.27258009044,-192740.80572495318,-243282.8780517768,-285514.1463885461,-322307.5665447138,-349530.55386416684,-367200.8677196654
MONTCLAIR,0,-553.09882812656,-1343.268267520587,-2340.551112740999,-3407.240144454234,-4425.872125345166,-5320.240290950169,-6096.14001060283,-6846.936072960845
MONTEBELLO,0,-35688.647869666456,-67624.2336416397,-96922.35535258916,-122338.21220320126,-143574.80294194003,-162076.89708685467,-175766.37688457954,-184652.16235287173
MONTEREY,0,24685.271145024148,55305.18575302049,85331.75960861827,111537.67949668251,134122.1782631097,154367.45034236257,174044.33159998528,191411.1904827964
MONTEREY PARK,0,-28745.527607486933,-54468.13647883432,-78066.39283180691,-98537.65946897375,-115642.7311465285,-130545.29460766364,-141571.52287139266,-148728.6017480672
MONTROSE,0,76982.26184735983,145869.04965829017,209066.67550949316,263890.2162673715,309698.7138583248,349608.7565897866,379137.7541929374,398304.9241176499
MOORPARK,0,-73853.4485744547,-150379.17872397957,-228912.66228149628,-301494.1275361695,-367812.7635880725,-415996.4695188567,-450855.11268852645,-479430.61209477676
MORAGA,0,-47258.69797660297,-94762.89998008017,-142264.0303385935,-189348.25750282145,-238890.87486034527,-287674.79447230505,-333980.28505185887,-379830.86358341394
MORENO VALLEY,0,-193736.77569683362,-426551.6928128293,-704027.6184922839,-1006369.7468091464,-1293971.8557418967,-1537253.3841314423,-1745394.2085606842,-1937536.7385201724
MORGAN HILL,0,-243918.61116386962,-430110.96303797537,-636116.366719998,-847754.741175603,-1061527.6052603773,-1266279.6028664445,-1449764.6458752602,-1614729.1834108082
MORONGO VALLEY,0,283338.9732758482,688123.5467131529,1199007.2666403304,1745446.5214932298,2267267.0168401636,2725430.1874020775,3122904.9361381982,3507519.7216401463
MORRO BAY,0,-455.30618095761747,-1346.7311028837576,-2271.3473056365037,-2834.826927649963,-3790.175505473351,-3811.4168643864396,-4023.6092764976056,-4176.610486660065
MOSS LANDING,0,-626.3812102396769,-1403.3454837147146,-2165.2470755921095,-2830.1746143887285,-3403.234067555153,-3916.9354742307623,-4416.210502260656,-4856.869280077881
MOUNT SHASTA,0,-184.19223964604316,-579.1825436895597,-853.3263021149905,-964.1087146890059,-946.224258234346,-689.4867959974217,-288.17576258376357,47.86863939210889
MOUNTAIN VIEW,0,2609589.2223498137,4601624.074425806,6805666.367112539,9070162.78075622,11357360.65628837,13548054.12917676,15511220.4133631,17276243.340442736
MURRIETA,0,-144355.75282992492,-317829.11927672406,-524579.9745120266,-749858.9252983264,-964154.9205402273,-1145427.0853485558,-1300515.4577603652,-1443683.2951859038
NAPA,0,-1218444.0570355153,-2397186.3448661035,-3605897.5374822035,-4846023.572795429,-5823569.975776235,-6629516.023801267,-7255601.809337275,-7812791.691992022
NATIONAL CITY,0,-11415.356696460978,-22767.783364288567,-32066.24992694799,-41339.02048094361,-49974.95665140846,-57808.79907009803,-65506.08483042475,-72852.73050000507
NEEDLES,0,11876.275614418613,28843.00631781356,50256.9305093578,73161.21378887829,95033.56787601468,114237.6963206976,130898.04776452121,147019.37016822633
NEVADA CITY,0,361.79406800252036,-3355.8642061194696,-7652.580195105838,-10882.19675439145,-13388.969226352056,-15359.56035701526,-17238.876097906323,-19470.571976910433
NEWARK,0,-304137.60891498625,-592799.7969254164,-875238.301782891,-1128420.8581998134,-1373978.355363884,-1630152.0928146,-1887920.7093359923,-2110368.134861771
NEWBURY PARK,0,-9227.312127684767,-18788.509088806895,-28600.55573696758,-37668.970973491494,-45954.88731716227,-51975.008230592706,-56330.28600253424,-59900.54225673768
NEWHALL,0,-663822.1136826444,-1257835.9501970152,-1802791.9601527157,-2275536.5565016563,-2670545.105555135,-3014690.9977795924,-3269320.487395831,-3434599.4673866075
NEWMAN,0,17362.219437452062,43604.088402978494,71697.44839921735,99135.30128460865,124272.536167682,149095.85993772742,174074.78992980596,200001.00758179268
NEWPORT BEACH,0,212367.240627661,356604.6089216445,454062.05678146565,541411.7061056872,617888.3804117206,678798.871682561,712395.2833616796,728971.0474666478
NIPOMO,0,-196.28244021933642,-580.5747330081649,-979.1746310884773,-1222.085295011202,-1633.9326853696548,-1643.0891213759896,-1734.5635399119055,-1800.5207651663513
NORCO,0,-2159.788332034688,-4755.223691466643,-7848.542572002654,-11219.076536848836,-14425.284197090368,-17137.403260391817,-19457.772464925307,-21599.7919468224
NORDEN,0,395703.0754549529,781698.1456780364,1203371.4897732683,1656162.4433234825,2176011.1749280547,2715740.194066121,3212480.352382536,3685353.1369641377
NORTH HIGHLANDS,0,-14498.906426280853,-35558.74554874422,-58479.39197000483,-82762.92942399642,-107858.86865894566,-131654.42047493765,-152245.2614735833,-167762.99841849908
NORTH HILLS,0,-27865.31461267342,-52800.30856830987,-75675.99264147232,-95520.51029650538,-112101.8418194921,-126548.10601258784,-137236.73769423162,-144174.69212907233
NORTH HOLLYWOOD,0,-34291.617082514334,-64977.075285833795,-93128.31495560287,-117549.2389051579,-137954.51435494563,-155732.33553388296,-168885.93016591622,-177423.8722953759
NORTHRIDGE,0,-17200.31517178197,-32591.850011100018,-46712.24108066471,-58961.61158100628,-69196.7130876622,-78113.90942601988,-84711.6477534103,-88994.21901454477
NORWALK,0,-19614.376649594167,-37166.08276799566,-53268.246046769666,-67236.73097560741,-78908.30059467792,-89076.99879324005,-96600.69845410739,-101484.30154437199
NOVATO,0,-54102.00545998709,-63232.19707098999,-71569.62644211878,-89252.06891069119,-118994.23489694088,-152397.93207821716,-179595.3484920743,-198446.81671733758
NUEVO,0,-8179.644250316458,-18009.183670420724,-29724.328782755358,-42489.33611416278,-54632.013081589335,-64903.457322239556,-73691.24711824572,-81803.58254959766
OAK PARK,0,-968.9587915709708,-1972.9780522448127,-3003.339072347764,-3955.609679521265,-4825.711675677187,-5457.882988801139,-5915.229214160936,-6290.140459353366
OAK VIEW,0,-1339.0840414405102,-2726.621663747821,-4150.563076925639,-5466.586437199934,-6669.052939704648,-7542.703254336928,-8174.748483070085,-8692.8699967945
OAKDALE,0,-265053.16411187634,-665645.9031220066,-1094502.9486517299,-1513337.2034649607,-1897066.3715642958,-2276003.349302478,-2657312.0238245907,-3053080.6899560303
OAKLAND,0,2553601.6725088153,4977355.213974884,7348937.845980723,9475305.66125396,11537317.122722223,13688494.80769143,15853088.141448911,17721109.172514755
OAKLEY,0,-13279.731243685936,-26628.55931847298,-39976.63689087506,-53208.14543783001,-67130.06040684006,-80838.81017616647,-93851.13696775062,-106735.66610630683
OCEANSIDE,0,-68675.98573825276,-136967.2739169281,-192904.09183516772,-248682.8015490221,-300631.9676309172,-347755.4198387391,-394057.14416438015,-438249.1322647203
OJAI,0,-87856.82902292907,-178892.69875738356,-272317.00658685504,-358660.8941177764,-437554.31887778034,-494874.22545915993,-536342.5114725679,-570336.3023788016
OLIVEHURST,0,-569.4202838320925,-1968.1453300667927,-3463.6344890698747,-5035.777870164944,-6703.4014917240565,-8292.466395052332,-9742.22257974658,-10874.227486910539
ONTARIO,0,-10991.05451171362,-26693.119231626217,-46510.89400327613,-67707.88221423537,-87949.898942506,-105722.57373033668,-121141.069015557,-136060.709520871
ORANGE,0,-641766.1227789447,-1077645.0302211368,-1372157.196935849,-1636121.8155919514,-1867230.7588332132,-2051299.35470293,-2152825.707036263,-2202916.4069530847
ORANGE COVE,0,-714.7219723944654,-1792.176255045495,-2897.1420394215093,-3928.26629478213,-4941.49785358605,-5868.900988758709,-6806.969062723758,-7798.632515123594
ORANGEVALE,0,-9792.423951200704,-24015.637288299855,-39495.69581899294,-55894.89516027566,-72843.70970425499,-88914.26957473462,-102820.3016446876,-113300.09115683576
ORICK,0,-2072.5551046399196,-5593.993193602437,-8751.073587478342,-8554.376448722207,-6998.391275711067,-4230.262121756663,-1140.7364737625612,841.936692403804
ORINDA,0,-17183.811918776337,-34456.941004836786,-51729.003425111354,-68849.7340962328,-86864.18426173934,-104602.77624454533,-121440.19043666607,-138112.208029561
ORLAND,0,-89830.90117235447,-219645.70671569905,-340198.11154021113,-448777.73819194874,-532744.2912509366,-574669.473924164,-596302.3068161223,-621873.2832638994
OROVILLE,0,-67918.88687917078,-177309.42402741348,-288429.9824251181,-366637.9270931706,-466941.4139279616,-506342.1872701936,-551492.4799575667,-594313.0366261365
OXNARD,0,-60041.59203613212,-122255.81774447198,-186102.3020588843,-245110.17535047265,-299026.2423686522,-338198.8917789676,-366538.51404393464,-389770.0442259057
PACIFIC GROVE,0,-2132.080276996363,-4776.72105866496,-7370.09642734949,-9633.410143087443,-11584.004754429334,-13332.556727293355,-15032.006778752198,-16531.938573481573
PACIFIC PALISADES,0,-194941.40859660224,-369382.5083354712,-529417.0455746123,-668245.4972587264,-784245.685626962,-885309.2879820133,-960085.034998145,-1008621.659863583
PACIFICA,0,-65628.82607659022,-113587.54044740146,-160568.32739624404,-203854.21048700286,-252634.1576918983,-305815.13610106905,-360167.21954491944,-405673.234438977
PACOIMA,0,-27953.636067011044,-52967.64784271433,-75915.8257951783,-95823.19608135172,-112457.06858611736,-126949.10733887646,-137671.60067377926,-144631.53081083403
PALM DESERT,0,-178025.262289976,-391959.6308477637,-646933.1307927961,-924756.5371686766,-1189035.097139417,-1412587.3359636383,-1603848.7196132862,-1780409.2341467766
