Place,2010,2015,2020,2025,2030,2035,2040,2045,2050
JULIAN,0,-322904.33354443323,-644000.6053070568,-907007.7009743901,-1169271.815595695,-1413529.7767497976,-1635097.9724897393,-1852802.5477339332,-2060587.4847994826
KEENE,0,-2270.385130756651,-6786.668769070413,-11472.259673521592,-16224.405971923654,-21101.783098204454,-26046.63386465443,-31048.099329868855,-35904.46040391216
KELSEYVILLE,0,-896.1727319289639,-3831.651071632863,-6941.269930023816,-9667.335663204314,-12264.309982236155,-14301.894126847445,-15822.138851807948,-16872.261201048823
KERMAN,0,-28900.92996277433,-72469.03723133705,-117149.61348683463,-158843.89766059222,-199815.0619537019,-237315.65101766482,-275247.39394982846,-315346.30911312083
KING CITY,0,-17987.45445512922,-40298.975151858234,-62177.798674664344,-81271.29655668791,-97727.20271036719,-112478.53615206273,-126815.5151786175,-139469.2396334222
KINGS BEACH,0,-784.1804627844322,-1549.1155726144934,-2384.7577095206143,-3282.0467778381135,-4312.240074206587,-5381.830125217064,-6366.225362053621,-7303.320841240333
KINGSBURG,0,-6503.33905441541,-16307.112397156714,-26361.215503705025,-35743.33762528864,-44962.74220849958,-53401.19175073819,-61936.660260788456,-70959.78972942708
KIRKWOOD,0,9044.170060123732,-4290.736663011914,-16189.120937317333,-23169.263484009556,-29443.700487992348,-32325.40427204592,-31766.004003965252,-28373.394908620867
KLAMATH,0,899.5146568609089,-1240.2212577883984,-3494.9272369228456,-5263.858052093408,-6109.941408698705,-6071.708336228618,-5734.887074873419,-5811.524780843858
KNIGHTS LANDING,0,-34332.39630192514,-122801.30529352301,-211970.86186338795,-306179.2755529685,-409836.6263766641,-516423.12348085997,-613049.5053379098,-715363.1023543043
KNIGHTSEN,0,-13174.875620257255,-26418.29101696532,-39660.95009141721,-52787.8999599441,-66599.84690289915,-80200.30870788873,-93109.84460371677,-105892.58848556064
KYBURZ,0,-6277.912249401782,-17844.457302089915,-29570.434475737053,-38336.16403277213,-46246.793229533716,-50991.28205253977,-51395.224132792675,-48848.29974490847
LA CANADA FLINTRIDGE,0,-26937.745916873682,-51042.65504640306,-73156.81585476187,-92340.5831860383,-108369.90603636997,-122335.23598605068,-132668.00541908934,-139374.95660751557
LA CRESCENTA,0,-11358.492400142131,-21522.505987931567,-30847.104940676945,-38936.097595288884,-45694.982365229866,-51583.569451048796,-55940.46275906352,-58768.50303447654
LA HABRA,0,-25430.36393476557,-48186.411867110524,-69063.1095496458,-87173.39469684847,-102305.74983803579,-115489.60891105537,-125244.17840122944,-131575.8230013284
LA JOLLA,0,46366.56752358051,92474.47523188475,130240.85185718862,167901.09773428412,202975.5276433609,234791.9194228351,266053.5549435306,295890.8463161343
LA MESA,0,33098.254480928415,66014.42673712713,92975.09702075412,119861.4821868923,144901.29090156755,167615.48354180087,189933.74875003402,211235.36607839912
LA MIRADA,0,-4737.254593927879,-8976.321983466158,-12865.298958020518,-16238.925210630405,-19057.82553594117,-21513.753747776267,-23330.861093101208,-24510.33524699742
LA PALMA,0,-12959.132479782216,-21760.808759733685,-27707.87439280044,-33038.11011733656,-37704.880043844285,-41421.767329174734,-43471.88617994322,-44483.368114900135
LA PUENTE,0,-35704.86450960417,-67654.95195324067,-96966.37885546149,-122393.75624778587,-143639.98760531773,-162150.48035608814,-175846.17025192617,-184735.9843610872
LA QUINTA,0,35454.02382908331,78059.42397302226,128837.83591270121,184166.9012058915,236798.447617786,281319.2768989189,319409.3363724968,354571.6952222658
LA VERNE,0,-7435.439173559542,-14088.95218682033,-20192.972312987433,-25488.14081580087,-29912.60565039562,-33767.36072435591,-36619.44568885106,-38470.72090175166
LADERA RANCH,0,-16177.19095828128,-27164.524825804576,-34588.38342738204,-41242.2273165232,-47067.86212054826,-51707.73650615214,-54266.94407515932,-55529.5973511085
LAFAYETTE,0,-28826.61018510023,-57802.75299277459,-86776.79833400482,-115495.38842047052,-145714.33554029302,-175470.43767652987,-203714.72597208223,-231681.4638646338
LAGUNA BEACH,0,23025.385970920208,38663.94663185952,49230.51753880049,58701.14969048358,66992.9317698708,73596.99060655397,77239.587798625,79036.76548929478
LAGUNA HILLS,0,-9974.080314116029,-16748.31561032601,-21325.494230385637,-25427.86885844858,-29019.657353950664,-31880.365032574045,-33458.231393971946,-34236.70754174073
LAGUNA NIGUEL,0,-43759.970311933896,-73481.15749787656,-93562.99885659665,-111561.90941668348,-127320.48897153209,-139871.5379804673,-146794.29688234907,-150209.82337328722
LAGUNA WOODS,0,9475.616214122332,15911.35705734021,20259.819209234556,24157.303025668138,27569.624665308977,30287.397658036673,31786.44426957937,32526.045120356255
LAKE ARROWHEAD,0,-695.7731479190697,-1689.7696434390382,-2944.3052491318085,-4286.148422452738,-5567.5395798808895,-6692.612604742229,-7668.657417584094,-8613.12284551753
LAKE ELSINORE,0,-1132897.6400559633,-1902346.9735897782,-2422244.0562916887,-2888217.0441258363,-3296189.6475096,-3621122.771812154,-3800345.6646598224,-3888770.1146801617
LAKE FOREST,0,-10488.505025758059,-17612.145874878624,-22425.407617180143,-26739.406283945893,-30516.456426930847,-33524.71811143437,-35183.975590495975,-36002.61160849477
LAKE HUGHES,0,-64226.43476612872,-121698.70944671135,-174424.52522469623,-220163.63010409754,-258381.65182708128,-291678.5874050454,-316314.58277472993,-332305.69980414875
LAKEPORT,0,-11306.62097902756,-48342.21198504779,-87574.76448315597,-121967.88629523554,-154732.56049990447,-180439.66485890627,-199619.7162712803,-212868.46330656827
LAKESIDE,0,-45749.679105249,-91241.24880981224,-128503.39043620625,-165659.14698275947,-200264.30493511155,-231654.66101888916,-262497.5522917395,-291934.93200366816
LAKEWOOD,0,-4435.503070640378,-8404.545172616374,-12045.798206476728,-15204.511952914065,-17843.848514514975,-20143.333781141788,-21844.688260424417,-22949.026181321125
LAMONT,0,-4580.844257317076,-13693.26971967786,-23147.31196717589,-32735.777661111613,-42576.80000913702,-52553.96505993995,-62645.39455121115,-72444.05565487326
LANCASTER,0,-650155.5130926119,-1231939.859882053,-1765676.3873436074,-2228687.99109192,-2615564.124847007,-2952624.7537585795,-3202011.906118164,-3363888.085805987
LATHROP,0,-2628.4429318200564,-5742.863629753469,-9793.823912002787,-14891.118617426604,-20200.06865790364,-25316.766160303843,-30164.27171606687,-34968.047441142786
LATON,0,-7888.756779207542,-19780.987629459793,-31976.876108097422,-43357.583973430155,-54540.957664580754,-64777.01221583614,-75130.7420090535,-86076.01494943647
LAWNDALE,0,-1641.8646552563878,-3111.0695893035736,-4458.937207341951,-5628.201997263124,-6605.197103876679,-7456.391007755999,-8086.179592910281,-8494.972981930245
LE GRAND,0,-11803.831989120576,-29752.68379972203,-52019.6991849271,-74866.30760546334,-99406.43300717219,-123055.56350696729,-146127.48692761868,-168477.6283085294
LEBEC,0,-372373.61108109576,-705587.9746546037,-1011283.1629092644,-1276471.0304416309,-1498052.6007257006,-1691102.5658815727,-1833937.9510972754,-1926651.8213637827
LEMON GROVE,0,3264.873630637536,6512.187923793565,9171.88447650324,11824.48488689377,14294.822452544933,16535.772272057482,18737.67948361719,20839.31900487002
LEMOORE,0,1163.4814342011232,18140.573976624466,35870.888972677756,52664.29387075966,70056.75327844941,88197.54922539426,104462.71716890915,118743.06886985141
LEWISTON,0,-1600.5376857926021,3817.814807162271,7439.094224332774,8227.040651621573,7098.661186709389,4251.3638363907085,-236.1902081707085,-4592.6512062130205
LINCOLN,0,-28858.806288486114,-57008.15336878039,-87759.966913376,-120776.8027611014,-158687.08058386995,-198047.06175411656,-234271.38849127502,-268754.87316116644
LINDSAY,0,-5151.647430476209,-11980.311461277539,-20346.307759065763,-29449.880704349547,-37649.10316735355,-45104.969704710704,-52222.06660962058,-59224.977820757194
LITTLEROCK,0,-295318.343902978,-559580.6628190976,-802018.3490836504,-1012330.8937754091,-1188060.592075981,-1341162.7299855193,-1454441.1903979303,-1527969.7804066595
LIVE OAK,0,7441.610529689118,26618.663588980387,45946.91049720993,66371.29968734225,88841.36621653911,111946.4357638415,132893.02523915702,155072.71993777342
LIVERMORE,0,-1143424.8800440321,-2016249.2254001254,-2981956.3847658467,-3974093.73189764,-4976219.678467292,-5936059.037989937,-6796204.578320831,-7569530.998704393
LIVINGSTON,0,-3380.9385741689184,-8522.049984333426,-14900.01309109258,-21444.062529484014,-28473.12569463183,-35246.98101767202,-41855.524369876046,-48257.33028649379
LLANO,0,-25027.89267687392,-47423.828024485614,-67970.1495641712,-85793.91347729407,-100686.80997585977,-113662.04626001648,-123262.2722602424,-129493.74137351324
LOCKEFORD,0,-1966.0185890919456,-4295.6076705581,-7325.7162151089,-11138.549681154378,-15109.642092242204,-18936.930825984164,-22562.883008779303,-26156.129284390598
LODI,0,47655.05316964071,104124.60306763346,177574.50970456633,269999.4565427962,366259.1049429623,459032.96798260603,546926.8970833938,634028.1337485374
LOMA LINDA,0,-11.313012496451847,-27.474654215795454,-47.87249691633042,-69.68871323560597,-90.52284603007138,-108.81535284325946,-124.6845548551064,-140.04021952435141
LOMITA,0,-1204.6688081851462,-2282.6541018155986,-3271.6117151967774,-4129.525652439392,-4846.366771105037,-5470.905021341401,-5932.993842165946,-6232.934035506798
LOMPOC,0,9062.450527392793,19625.89461874403,30499.1855445595,39341.24908076634,52413.68426125462,56542.289987048134,62234.75615348667,67325.99743863312
LONG BEACH,0,75796.03384412546,143621.39875006955,205845.25413435325,259824.1924177492,304926.87988563906,344221.9991132328,373296.04662652593,392167.92469947133
LOOMIS,0,-16598.902251455933,-32789.99247057282,-50477.88439820078,-69469.32845033263,-91274.86241774692,-113914.26188260724,-134750.18662989303,-154584.85214885324
LOS ALAMITOS,0,-7623.580800619384,-12801.414428078162,-16299.943415740912,-19435.59651950607,-22180.95457758417,-24367.517324586574,-25573.555498790054,-26168.586246043793
LOS ALTOS,0,-71824.04187193839,-126649.80035104998,-187309.43267660518,-249626.3625547462,-312572.79525195155,-372862.90620750654,-426890.77297746623,-475465.1075830017
LOS ANGELES,0,473308.7429292202,896844.5573785007,1285401.7241797969,1622473.3689968437,1904117.303581357,2149495.849248931,2331048.849742867,2448894.3539006338
LOS BANOS,0,-23237.70098480559,-58573.329869526555,-102410.02615085698,-147388.2530061974,-195700.05671772244,-242257.77862837305,-287679.2851865281,-331679.854109664
LOS GATOS,0,-140321.87758231396,-247433.7393531201,-365942.4728862394,-487684.6692905561,-610659.5216816883,-728444.5281740576,-833995.294690225,-928891.5471538925
LOS OLIVOS,0,-14180.863063122044,-30709.16951457021,-47720.96530494341,-61549.36348451728,-82000.5038096309,-88458.68360982917,-97362.77446482424,-105326.02981123855
LOS OSOS,0,-8419.737503031909,-24904.379287063028,-42002.796936632076,-52422.86866251065,-70089.590034872,-70482.38726480422,-74406.33056407876,-77235.68356059352
LOTUS,0,-1181.6690631864622,-3358.761524878355,-5565.869600918071,-7215.675018725102,-8704.621072875583,-9597.631303250047,-9673.64802814502,-9194.24989190328
LOWER LAKE,0,-3682.050131794618,-15742.84421038437,-28519.078006704338,-39719.29627269003,-50389.23025185405,-58760.83737586881,-65006.880660827475,-69321.37170454612
LUCERNE,0,0,0,0,0,0,0,0,0
LUCERNE VALLEY,0,-4323.162397847307,-10499.32592689438,-18294.340331770392,-26631.839487817357,-34593.720606507995,-41584.3243251776,-47648.946693476275,-53517.35176909817
LYNWOOD,0,-5426.5962903331965,-10282.525873738341,-14737.418723854411,-18602.000040234765,-21831.106201457325,-24644.421584160067,-26725.960576182697,-28077.079240889638
MACDOEL,0,-395.4804937932895,-1243.5733284873932,-1832.2012314830863,-2070.091217054138,-2031.6925134177982,-1480.438679316503,-618.7607704103648,102.78204225595982
MAD RIVER,0,1027.1645082278264,-2450.1135000186914,-4774.06981264225,-5279.6548176504,-4555.518315140114,-2728.279822642231,151.57286469668907,2947.2839627251233
MADERA,0,12244.401884934632,42440.09779300331,74001.19658050616,104796.44202398323,137748.60563523252,170424.82554078125,202846.4114791199,236740.69994119392
MAGALIA,0,1301.6674564105342,3398.183490723255,5527.90660910384,7027.022503726534,8949.472252455773,9704.665501568932,10570.077960822266,11390.845494080684
MALIBU,0,30915.649473085417,62949.98603982222,95824.77988591744,126208.12869009445,153969.7079001146,174139.84665697417,188732.0156261553,200694.00841977797
MAMMOTH LAKES,0,2516.2452286845364,10886.142032541422,19000.879123266233,25758.221819186903,31397.23745196557,33443.1162827877,33510.828312954254,33591.994532526354
MANHATTAN BEACH,0,10768.318444187636,20404.230415002676,29244.340990801924,36913.064388661296,43320.77360899141,48903.40432586998,53033.927798645454,55715.034481361276
MANTECA,0,90871.56635143305,198550.0523682146,338607.5922667843,514846.48448082455,698398.4847780433,875303.6229366085,1042903.1959245726,1208991.166112967
MARCH AIR RESERVE BASE,0,3841.278342091595,8457.38072815229,13958.991262765776,19953.661297933315,25656.05535662116,30479.689988984435,34606.582843577606,38416.27347498422
MARICOPA,0,-39816.54083240687,-117771.06988263401,-198627.38274821607,-247900.0143415932,-331443.02509740996,-333300.09186744527,-351855.1490180278,-365234.02106461313
MARINA,0,-618.7406825240469,-1386.2323965633987,-2138.8500254824758,-2795.6950534311472,-3361.775268631114,-3869.2221087792423,-4362.421125975961,-4797.718985871412
MARINA DEL REY,0,0,0,0,0,0,0,0,0
MARTINEZ,0,1663.8025768092484,3336.470558923902,5009.257824999513,6668.540830021142,8413.56054966501,10131.928840516834,11763.076274202787,13378.274562817183
MARYSVILLE,0,-41250.31931006687,-142576.10345346143,-250913.11372008163,-364798.6118938873,-485603.6309030915,-600717.7320535746,-705739.4643764291,-787742.6542873043
MATHER,0,2176.82879744246,5338.780685161968,8780.094542993727,12426.301067495719,16194.29202573566,19767.04317027348,22858.66673641675,25188.6104510671
MAYWOOD,0,-1558.3179673630511,-2952.7620420972817,-4232.043080871343,-5341.809532098647,-6269.089998053212,-7076.970686711546,-7674.712320200226,-8062.704153142113
MC FARLAND,0,-646.3648712198774,-1932.1452984946081,-3266.1286054782104,-4619.081016548298,-6007.668151965976,-7415.465308900137,-8839.385819707997,-10221.996235934377
MCCLELLAN,0,-9569.78141100984,-23469.899758184678,-38598.234946508455,-54625.7706260003,-71189.7645893963,-86895.46160237934,-100485.91275845564,-110727.96133567541
MCCLOUD,0,-1649.6611216122183,-5187.2773675512435,-7642.575008839158,-8634.79560365306,-8474.620265823149,-6175.217761759377,-2580.976233619149,428.72406855272857
MCKINLEYVILLE,0,-1857.980219165387,-5014.810568591231,-7844.976278662332,-7668.540470832959,-6273.676309521834,-3792.19399286696,-1022.6044187190128,754.746063794475
MEADOW VALLEY,0,3924.8836572499713,4474.709816153725,3974.5701370520073,4629.066378819083,6426.849770189834,9230.758876962504,12238.169947873846,14365.98058740233
MECCA,0,-30641.8005990308,-67464.30409613455,-111350.48480346266,-159169.6302411951,-204657.41051478236,-243135.3536870253,-276055.38147051184,-306445.0888058536
MENIFEE,0,-14612.963820493547,-32173.466656423523,-53102.610516991816,-75907.32294062222,-97600.24992746406,-115950.2137404998,-131649.6218026221,-146142.32781121728
MENLO PARK,0,59478.96334776399,102943.88033376052,145522.72598943044,184754.0828875932,228963.80394918402,277162.2741234116,326422.2008760276,367664.9472133226
MENTONE,0,-1582.1449013804668,-3842.430820443202,-6695.166422822978,-9746.432888353418,-12660.236004292616,-15218.58144564362,-17438.045844906825,-19585.700622340606
MERCED,0,-1047.0024841122795,-2638.7306049270555,-4613.4234179714695,-6639.172602976207,-8815.39889502176,-10912.606290589785,-12958.54072784679,-14940.450233935611
MIDWAY CITY,0,-2560.07303276984,-4298.843128136461,-5473.68512076771,-6526.675001344935,-7448.595028610842,-8182.865894083792,-8587.867211733275,-8787.685945922523
MILL VALLEY,0,6715.715322148753,7849.047061713762,8883.971454109647,11078.88097427052,14770.780048008426,18917.184345887392,22293.20043475565,24633.231457953807
MILLBRAE,0,1710.8884802424582,2961.1735535172047,4186.0001201331615,5314.694285187055,6586.47340158798,7973.003809397633,9390.078830869112,10576.536486223864
MILPITAS,0,77838.83367055305,137257.15466088988,202999.13677753764,270543.8243821007,338766.02135018934,404109.6674459588,462666.63313512644,515313.37762157945
MIRA LOMA,0,-5382.884874359588,-11851.529718950507,-19561.05908165651,-27961.4606220352,-35952.33440083009,-42711.78312404186,-48494.86103029142,-53833.4331961337
MISSION HILLS,0,-5649.456371880195,-10704.808214196528,-15342.653830708237,-19365.941468371777,-22727.659398597665,-25656.51089434605,-27823.533037280256,-29230.13808611984
MISSION VIEJO,0,-15774.706546893343,-26488.629584437236,-33727.75544552994,-40215.93749693828,-45896.599548478145,-50421.00644303742,-52916.509641712066,-54147.721716610715
MODESTO,0,78055.8342692731,196033.79801891465,322335.62907422427,445691.91140529513,558703.7514618179,670304.3318258226,782604.8213700568,899164.1855265042
MOJAVE,0,146938.13853020646,439245.31682584505,742511.496543824,1050100.2748072753,1365781.231816188,1685829.5383348102,2009545.8508152412,2323871.2584897233
MONROVIA,0,2615.0080513362773,4955.041420503752,7101.8156933007995,8964.174252272933,10520.26087768958,11875.98197775986,12879.073245280306,13530.181167484378
MONTCLAIR,0,-284.39170589268906,-690.6797943618731,-1203.4611545986845,-1751.928705699509,-2275.6870337447035,-2735.55157928064,-3134.5020253767143,-3520.5446462008986
MONTEBELLO,0,-6410.750299732084,-12147.332887790399,-17410.149006828782,-21975.582643356756,-25790.30547789752,-29113.83109426964,-31572.866060876288,-33169.01434208045
MONTEREY,0,4717.858899243176,10570.004235618166,16308.80620820017,21317.61772806535,25634.10176235845,29503.519114949624,33264.33522691927,36583.66007523006
MONTEREY PARK,0,-8000.347287187818,-15159.366854210966,-21727.14467401593,-27424.629752085428,-32185.24874801736,-36332.87394679093,-39401.65203311236,-41393.58303781331
MONTROSE,0,11982.901189698663,22705.6784690356,32542.89224796358,41076.61522716581,48207.07307376398,54419.38946528954,59015.813812058244,61999.337152352266
MOORPARK,0,-17183.39710701618,-34988.550530038425,-53260.845668291906,-70148.29063871829,-85578.57108268188,-96789.41824625933,-104899.9382835686,-111548.56648502848
MORAGA,0,-9208.169139669568,-18463.938345697592,-27718.868019516696,-36891.32220571156,-46543.64668495691,-56048.07887886366,-65069.56153640442,-74002.33579426393
MORENO VALLEY,0,-32876.87320449902,-72385.25913794618,-119472.55911260052,-170779.63305013673,-219585.33645672025,-260869.89556512702,-296191.1254979782,-328797.4664931209
MORGAN HILL,0,-65125.83446474874,-114838.8067667986,-169841.77591073758,-226348.45665991143,-283425.2426579882,-338093.4640111682,-387083.44700156385,-431128.4876781893
MORONGO VALLEY,0,20440.49204628871,49642.252701423015,86498.16316551762,125919.11430552427,163564.02352875343,196616.59883944248,225291.023335838,253037.7117564564
MORRO BAY,0,3395.5767258159467,10043.692413934827,16939.41726120995,21142.078769743093,28267.079969632963,28425.54021694901,30008.138085799117,31149.292224176577
MOSS LANDING,0,-732.8005994949999,-1641.7674094447284,-2533.112202513221,-3311.006516778558,-3981.425664511771,-4582.402064306611,-5166.500973547198,-5682.024986549128
MOUNT SHASTA,0,-215.51990489070886,-677.6896243805531,-998.4581079339841,-1128.0777347108524,-1107.1512713395932,-806.7494199684879,-337.1862789678271,56.00970226290519
MOUNTAIN VIEW,0,45885.726035488304,80912.63419950847,119667.33002277976,159484.77371971332,199701.56477677473,238221.46191606438,272740.63405527454,303775.7510996051
MURRIETA,0,-47667.606292372104,-104950.10584673565,-173221.13950181287,-247610.28427600022,-318372.78215039754,-378230.5075892266,-429442.09761847416,-476717.41552763246
NAPA,0,-29053.585792390164,-57159.80210088636,-85979.91347941523,-115545.39846737054,-138852.74986554962,-158068.44954811595,-172995.59478026605,-186279.93694659206
NATIONAL CITY,0,-1104.7293064068072,-2203.077164160786,-3102.764670549077,-3999.7974916014355,-4835.282258811989,-5593.132681607618,-6337.75873047451,-7048.439468469587
NEEDLES,0,96.65470808182727,234.73793036858842,409.0145017126488,595.4203158426099,773.4278051558649,929.7200211586896,1065.3097854503721,1196.5126783206942
NEVADA CITY,0,477.7771777181624,-4431.678329558388,-10105.821827898442,-14370.770520320395,-17681.153840250394,-20283.468247056604,-22765.24549966592,-25712.36700616739
NEWARK,0,-33778.62353957805,-65838.38464677671,-97206.8175724179,-125325.45941170107,-152597.64471852127,-181048.8712240256,-209677.20049076877,-234382.64068137354
NEWBURY PARK,0,398.93206291506067,812.3042256552726,1236.521119623445,1628.6000847953837,1986.838478425634,2247.1165811272804,2435.4180596328806,2589.779895622749
NEWHALL,0,-1398.9467292486224,-2650.6986554837786,-3799.0818686385173,-4795.114506260259,-5627.484336783178,-6352.669927238021,-6889.193466316676,-7237.429518938065
NEWMAN,0,5752.656365317089,14447.504404785956,23755.813640744163,32847.00361838797,41175.85178610831,49400.69118357965,57677.105034098175,66267.3917112654
NEWPORT BEACH,0,22793.91513298289,38275.268198587466,48735.61763281678,58111.05376397888,66319.48281008797,72857.15468834923,76463.13637603493,78242.2498048814
NIPOMO,0,-346.93727346195374,-1026.1886235120473,-1730.7278750603436,-2160.0760661537643,-2888.029331339756,-2904.2128568536136,-3065.8956078164047,-3182.4758235270856
NORCO,0,-5934.514933259692,-13066.06516896782,-21565.66448899894,-30826.960634831106,-39636.74338870135,-47088.905026536435,-53464.64195276785,-59350.321574053145
NORDEN,0,42735.8049608944,84423.17084191059,129963.77214471041,178865.13312225963,235008.6680365596,293299.2703155684,346947.09649480693,398017.2568139171
NORTH HIGHLANDS,0,-3719.19785326859,-9121.298453469819,-15000.740031364083,-21229.51821556897,-27666.874105443072,-33770.663050190604,-39052.37405333744,-43032.77059656719
NORTH HILLS,0,-10929.38105437986,-20709.412795702694,-29681.741367949988,-37465.15078057139,-43968.69555208809,-49634.82134392951,-53827.119663829566,-56548.32287468482
NORTH HOLLYWOOD,0,33109.02736935066,62736.31725463504,89916.77239125734,113495.68167344807,133197.31093026418,150362.09382574772,163062.13277168013,171305.68788774777
NORTHRIDGE,0,586.1290460524615,1110.6446074610576,1591.8390151364729,2009.3260492645204,2358.126460744301,2662.015801014146,2886.8699678990524,3032.827793423552
NORWALK,0,-11681.881433777278,-22135.273764414014,-31725.35281941993,-40044.64189815172,-46995.95767786447,-53052.1975369656,-57533.13419949426,-60441.68995682662
NOVATO,0,-3352.6533264033496,-3918.3847699137405,-4434.9730898190755,-5530.445170385763,-7373.357787916902,-9443.135206110543,-11128.33088828111,-12296.369160799775
NUEVO,0,-8494.772562383092,-18703.006925401714,-30869.491870050944,-44126.29475891296,-56736.785167465045,-67403.95138019166,-76530.30510033126,-84955.18221028145
OAK PARK,0,-27.584824763209326,-56.16727045289008,-85.49967338886927,-112.60774478467647,-137.37761370270164,-155.37407512875507,-168.39343205298064,-179.0660023567034
OAK VIEW,0,-1297.170702850417,-2641.2785425850598,-4020.6507200822816,-5295.483053364733,-6460.312546643778,-7306.61776153656,-7918.880159663502,-8420.78465100404
OAKDALE,0,57171.76305690303,143583.343915664,236091.67545458593,326441.6460707255,409215.7969855309,490956.2751879287,573209.1821047862,658581.4097324468
OAKLAND,0,139224.28177226242,271367.02210675366,400663.2969594756,516579.88346067443,628995.9167368868,746272.6220836379,864280.1530265491,966118.5437305216
OAKLEY,0,-4891.437306273612,-9808.132421870425,-14724.353267865023,-19596.616584582312,-24723.891329709673,-29772.5973595439,-34564.753156555584,-39309.77820385073
OCEANSIDE,0,46827.84390056832,93398.55542956619,131543.15845184634,169582.93855957966,205010.02296042675,237146.81364681432,268723.4558524261,298861.75086936774
OJAI,0,-21231.404729434755,-43231.045011848386,-65807.87396573037,-86673.63367692387,-105738.93868415058,-119590.80830158171,-129611.98750099528,-137826.88699503773
OLIVEHURST,0,-431.4750970387686,-1491.3508467314387,-2624.5490989647806,-3815.829893386399,-5079.461475127668,-6283.565636307656,-7382.109203017375,-8239.878584690145
ONTARIO,0,-2388.8941460158676,-5801.719420455862,-10109.089584707748,-14716.223835136276,-19115.800555308815,-22978.66866082372,-26329.857460933737,-29572.620333277155
ORANGE,0,-83815.33860539575,-140741.6050234493,-179205.2176817183,-213679.31877936958,-243862.4041858872,-267901.968805979,-281161.42976056715,-287703.33792272955
ORANGE COVE,0,-762.5965994632716,-1912.2233138901938,-3091.2043525066038,-4191.398257621098,-5272.500372526309,-6262.024919614458,-7262.928925451415,-8321.018381233946
ORANGEVALE,0,-6262.008207137929,-15357.409220834583,-25256.52835440816,-35743.46396793105,-46581.83075565196,-56858.57528813783,-65751.1623980581,-72452.75071730511
ORICK,0,-619.287959068628,-1671.5037137047912,-2614.8432421129983,-2556.053059970116,-2091.122644087307,-1264.003480145213,-340.8520247919587,251.5704071619548
ORINDA,0,-23954.082525218895,-48032.64619086782,-72109.69610398903,-95975.65246906262,-121087.54197473152,-145814.88058421476,-169285.98111264443,-192526.51237955238
ORLAND,0,-9453.086571941501,-23113.707443257095,-35799.573079875205,-47225.30972546351,-56061.16543517157,-60472.95501957787,-62749.341160619864,-65440.13754393591
OROVILLE,0,42167.346341185505,110083.06518162787,179073.76139594684,227633.57852579327,289909.1434460109,314372.3942601443,342405.7427570727,368992.7572641459
OXNARD,0,-8021.320740049705,-16332.883957579732,-24862.511702037882,-32745.688800548203,-39948.6467614118,-45181.94535019575,-48967.99169989163,-52071.61741883308
PACIFIC GROVE,0,3370.5168216407183,7551.375118682568,11651.247178542253,15229.55665529333,18313.29809105734,21077.64612570789,23764.40132997051,26135.747596656554
PACIFIC PALISADES,0,-12852.973571982002,-24354.300598383998,-34905.76905280154,-44059.04589631187,-51707.21829570178,-58370.584846149315,-63300.725722234114,-66500.85715139797
PACIFICA,0,-5457.753418926382,-9445.960580593906,-13352.771609981544,-16951.928091203677,-21008.25860318879,-25430.54254024441,-29950.186742905644,-33734.1993818013
PACOIMA,0,-21378.761593734147,-40509.30333583034,-58059.91148773208,-73284.8993484783,-86006.36502973316,-97089.77075469121,-105290.24984216713,-110613.14663168625
PALM DESERT,0,124277.18792438961,273622.2718801389,451616.26905437163,645562.1119652663,830052.0318542658,986111.3857061132,1119628.978125446,1242884.097167374
PALM SPRINGS,0,68918.33632843848,151738.17349015246,250445.36365616624,357998.7465828471,460308.28505182546,546851.554183851,620894.218337589,689245.794280896
PALMDALE,0,-165598.0087603419,-313781.48858850263,-449726.94482406415,-567658.3174065067,-666197.6580155902,-752048.730979823,-815568.9047969971,-856799.581091247
PALO ALTO,0,92181.64077464095,162547.53640304087,240401.31463794038,320384.6549185454,401174.1260587764,478554.4593449086,547897.5905560618,610241.4594314573
PALOS VERDES PENINSULA,0,-11350.500234622043,-21507.334485611413,-30825.350384807214,-38908.57018103963,-45662.67296032328,-51547.09192059073,-55900.88997375732,-58726.91449054424
PANORAMA CITY,0,-3768.090292115812,-7139.925398646854,-10233.290554354782,-12916.761079443851,-15158.971360748517,-17112.46704479598,-18557.8360552151,-19496.01961930038
PARADISE,0,4653.514502902981,12148.57626184373,19762.272958135844,25121.261038761935,31993.889239648764,34693.6142148099,37787.33025427506,40721.431612510525
PARAMOUNT,0,-950.6189816257684,-1801.2608513869345,-2581.6518424598034,-3258.614109022077,-3824.2731512259925,-4317.095383966691,-4681.725081668934,-4918.40260348178
PASADENA,0,54220.96590408357,102740.05730430689,147252.0943569895,185866.0407862342,218130.38441568753,246240.26468454674,267038.45958138444,280538.49957753206
PASO ROBLES,0,-3547.1171520055505,-10491.779392525088,-17694.90503874654,-22084.217474018806,-29526.642083680257,-29692.05303855776,-31344.9898388898,-32536.803420077544
PATTERSON,0,-2724.333760314621,-6841.72916634311,-11249.634660834156,-15554.456340564415,-19498.51996134204,-23393.32734547922,-27312.496369776956,-31380.28586642613
PAUMA VALLEY,0,-22577.62140050318,-45028.05008467793,-63417.15629733584,-81753.86783234926,-98831.79819279994,-114323.22004041262,-129544.47187476011,-144072.10653939095
PENN VALLEY,0,1115.8268301791395,-10349.97660053143,-23601.65865489625,-33562.19032766565,-41293.41429363738,-47370.97675333114,-53167.02503695001,-60049.85741691559
